DETQOK,10.1021/ic301976s
DETQUQ,10.1021/cg301192y
DETRAX,None
DETRIF,10.1021/cg301192y
DETVUW,10.1039/c7ta11208d
DETWAD,10.1039/c7ta11208d
DEVBAI,10.1002/ejic.200600449
DEVBEM,10.1002/ejic.200600449
DEVBIQ,10.1002/ejic.200600449
DEVBOW,10.1002/ejic.200600449
DEVRIG,10.1021/ja066450u
DEVROM,10.1021/ja066450u
DEVTIK,None
DEVVOP,10.1039/a903455b
DEVVOP01,10.1039/b606510b
DEVWOT,10.1021/acs.inorgchem.7b03108
DEVXIM,10.1016/j.molstruc.2006.05.025
DEVXUY,10.1016/j.ica.2006.06.025
DEVYIN,10.1016/j.ica.2006.08.034
DEVYOT,10.1016/j.ica.2006.08.034
DEWCIU,10.1016/j.poly.2018.01.027
DEWDEO,10.1016/s0020-1693(00)85625-x
DEWDIS,10.1016/s0020-1693(00)85625-x
DEWDOY,10.1016/s0020-1693(00)85625-x
DEWHET,10.1021/ic061677b
DEWHIX,10.1021/ic061677b
DEWHOD,10.1021/ic061677b
DEWJOE,10.1107/s0108270185009271
DEWLOJ,10.1016/j.ica.2018.02.010
DEWNIF,10.1016/j.poly.2018.01.031
DEWNOL,10.1016/j.poly.2018.01.031
DEWNUR,10.1016/j.poly.2018.01.031
DEWQEB,10.1021/ic990535x
DEWQIF,10.1021/ic990535x
DEWQOO,10.1016/j.poly.2018.02.004
DEWQUS,10.1016/j.ica.2006.06.027
DEWQUU,10.1016/j.poly.2018.02.004
DEWQUU01,None
DEWRAB,10.1016/j.poly.2018.02.004
DEWRAZ,10.1016/j.ica.2006.06.027
DEWRED,10.1016/j.ica.2006.06.027
DEWRIH,10.1016/j.ica.2006.06.027
DEWTOR,10.1016/j.jssc.2018.02.006
DEWVEH,10.1039/b603996k
DEWXUY,None
DEWYAF,None
DEWYUB,10.1002/zaac.201200547
DEWZAI,10.1002/zaac.201200547
DEWZEL,10.1002/chem.200600835
DEXDIV,10.1039/c3dt51143j
DEXDOB,10.1039/c3dt50810b
DEXDOC,10.1039/c8ce00149a
DEXFEU,10.1039/c8ce00149a
DEXHIZ,10.1002/anie.201210267
DEXHOG,10.1039/c8dt00024g
DEXHUM,10.1039/c8dt00024g
DEXJIC,10.1039/c7dt02966g
DEXJOH,None
DEXJOI,10.1039/c7dt02966g
DEXJUO,10.1039/c7dt02966g
DEXKAV,10.1039/c7dt02966g
DEXKEZ,10.1515/znb-2017-0104
DEXKID,10.1039/c7dt02966g
DEXKOI,10.1039/c3dt50219h
DEXKUO,10.1039/c3dt50219h
DEXLEZ,None
DEXMUP,10.1016/j.inoche.2006.09.009
DEXRAC,10.1071/ch17476
DEXRUV,10.1039/c3dt50620g
DEXTAD,10.1039/c3dt50772f
DEXVEJ,10.1080/00958972.2013.800865
DEXVIN,10.1080/00958972.2013.800865
DEXVOT,10.1080/00958972.2013.800865
DEXWIN,10.1107/s1600536807003121
DEXXAF,None
DEXXIP,10.1007/s11243-013-9710-z
DEXXOU,10.1107/s1600536806055231
DEXXOV,10.1007/s11243-013-9710-z
DEXXUB,10.1039/c3dt50810b
DEXYAJ,10.1007/s13738-015-0641-9
DEXYEK,10.1007/bf00663274
DEXYEN,None
DEXYOW,10.1002/zaac.201300008
DEXYUC,10.1002/zaac.201300008
DEXZEM,10.1107/s1600536807000499
DEXZIR,10.1002/cplu.201300121
DEXZIS,10.1039/c8tc02400f
DEXZOX,10.1002/cplu.201300121
DEYBUG,10.1002/zaac.201300033
DEYCAN,10.1002/zaac.201300033
DEYCUG,10.1107/s1600536806054560
DEYCUH,10.1002/zaac.201300143
DEYDES,10.1002/zaac.201200502
DEYDOA,10.1007/bf00663275
DEYFOF,10.1016/j.ica.2018.06.038
DEYGAS,10.1016/j.ica.2018.06.038
DEYGEW,10.1016/j.ica.2018.06.038
DEYHAS,10.1080/00958972.2013.797078
DEYHEW,10.1080/00958972.2013.797078
DEYHOF,10.1016/j.molstruc.2006.10.054
DEYHUL,10.1016/j.molstruc.2006.10.054
DEYJAT,10.1016/j.ica.2006.10.034
DEYJIC,10.1021/ic302662x
DEYJOI,10.1021/ic302662x
DEYKID,10.1007/s11243-012-9688-y
DEYKOJ,10.1007/s11243-012-9688-y
DEYKOJ01,10.1016/j.inoche.2013.09.018
DEYLIF,10.1002/slct.201801005
DEYLOJ,10.1016/j.ica.2006.10.045
DEYLUP,10.1016/j.ica.2006.10.045
DEYLUQ,10.1039/c3ce40273h
DEYMAX,10.1039/c3ce40273h
DEYMEA,10.1016/j.ica.2006.10.036
DEYMEB,10.1039/c3ce40273h
DEYMIF,10.1080/00958972.2013.798654
DEYMOJ,10.1039/a903406d
DEYMOL,10.1021/ic302583a
DEYMUS,10.1002/chem.201802586
DEYNIG,10.1039/c3ce26817a
DEYNUR,10.1107/s1600536807012780
DEYNUS,10.1039/c3ce26817a
DEYSIJ,None
DEYSUX,10.1007/s11243-013-9702-z
DEYTAD,10.1107/s160053680700709x
DEYTAE,10.1007/s11243-013-9702-z
DEYTEI,10.1080/00958972.2013.798653
DEYTIM,10.1080/00958972.2013.798653
DEYVAG,10.1039/c3ce40129d
DEYVUA,10.1039/c3ta10918f
DEYWAG,10.1021/ic061540l
DEYWAI,10.1021/acs.inorgchem.8b00364
DEYWAI01,10.1021/acs.inorgchem.8b00364
DEYWEK,10.1021/ic061540l
DEYWEL,10.1007/s11243-012-9671-7
DEYWIP,10.1007/s11243-012-9671-7
DEYXEN,10.1021/acs.inorgchem.8b01045
DEYXIO,10.1016/s0020-1693(00)87972-4
DEYXIQ,10.1039/c3dt50381j
DEYXOX,10.1021/acs.inorgchem.8b01045
DEYXUC,10.1524/zkri.2013.1589
DEYXUD,10.1021/acs.inorgchem.8b01045
DEYYAK,10.1021/acs.inorgchem.8b01045
DEYYEM,10.1007/s10870-007-9182-0
DEYYEO,10.1021/acs.inorgchem.8b01045
DEYYIQ,10.1007/s10870-007-9182-0
DEYYOW,10.1007/s10870-007-9182-0
DEYZAJ,10.1007/s11243-006-0153-7
DEYZEN,10.1007/s11243-006-0157-3
DEZBAO,None
DEZBAO01,10.1016/j.jssc.2020.121875
DEZCAO,10.1007/s11243-013-9706-8
DEZCER,10.1039/b616516h
DEZCES,10.1007/s11243-013-9706-8
DEZCIW,10.1007/s11243-013-9706-8
DEZDUK,10.1021/acscatal.8b01033
DEZFAR,10.1039/c3ce40184g
DEZFEV,10.1039/c3ce40184g
DEZFIZ,10.1039/c3ce40184g
DEZFUL,10.1039/c3ce40184g
DEZGAS,10.1039/c3ce40184g
DEZGEW,10.1039/c3ce40184g
DEZGEW01,10.14102/j.cnki.0254-5861.2011-2140
DEZHIB,None
DEZHOH,None
DEZHUO,10.1107/s2414314618008659
DEZJAV,10.1080/00958972.2013.794384
DEZJEZ,10.1080/00958972.2013.794384
DEZKAW,10.1039/c3ce40565f
DEZKEA,10.1039/c3ce40565f
DEZLAX,10.3184/174751913x13588721596575
DEZLEB,10.1007/s11243-013-9692-x
DEZLIF,10.1007/s11243-013-9692-x
DEZLOK,10.1080/00958970600899856
DEZLOK02,None
DEZMOL,10.1080/00958970600882928
DEZMUR,10.1080/00958970600882928
DEZMUS,10.1039/c3ce40375k
DEZNAA,10.1002/slct.201801005
DEZNED,10.1039/c3ce40375k
DEZNIH,10.1039/c3ce40375k
DEZPOO,10.1002/ejic.200601017
DEZPUU,10.1002/ejic.200601017
DEZPUU01,10.1016/j.ica.2013.03.031
DEZRIL,10.1039/c3dt51184g
DEZROR,10.1039/c3dt51184g
DEZRUX,10.1039/c3dt51184g
DEZSAE,10.1039/c3dt51184g
DEZSEI,10.1039/c3dt51184g
DEZSIM,10.1039/c3dt51184g
DEZSOS,10.1039/c3dt51184g
DEZTAG,10.1016/j.micromeso.2018.05.031
DEZTAG01,10.1016/j.micromeso.2018.05.031
DEZVEL,10.1007/s11243-012-9673-5
DEZVIP,10.1007/s11243-012-9673-5
DEZXAJ,10.1007/s11243-013-9696-6
DEZXEN,10.1007/s11243-013-9696-6
DEZXOX,10.1080/00958972.2013.789504
DEZXUD,10.1080/00958972.2013.789504
DEZYAJ,10.5012/bkcs.2006.27.10.1521
DEZYAK,10.1080/00958972.2013.789504
DEZYEN,10.5012/bkcs.2006.27.10.1521
DEZZUE,10.1021/ic0616434
DIBBAS,10.1021/ic0616434
DIBBAU,10.1039/c8ce00709h
DIBBEW,10.1021/ic0616434
DIBBEW01,10.1021/ic0616434
DIBBEY,10.1039/c8ce00709h
DIBBIC,10.1039/c8ce00709h
DIBCID,None
DIBDEZ,10.1002/zaac.201200473
DIBDID,10.1002/zaac.201200473
DIBFUR,10.1080/00958972.2013.798654
DIBGOM,None
DIBGUS,10.1524/zkri.2013.1580
DIBHAZ,10.1524/zkri.2013.1580
DIBJEF,10.1021/ic400182u
DIBJIJ,10.1021/ic400182u
DIBJIK,10.1039/c8dt01566j
DIBJOP,10.1080/00958972.2013.792335
DIBJUV,10.1080/00958972.2013.792335
DIBKAC,10.1080/00958972.2013.794385
DIBLUX,None
DIBNAF,10.1007/s11243-012-9666-4
DIBNEJ,10.1007/s11243-012-9666-4
DIBNIN,10.1007/s11243-012-9666-4
DIBNUZ,None
DIBPAH,10.1021/ic400029p
DIBPEL,10.1039/c3dt50578b
DIBPIP,10.3184/174751913x13588721596575
DIBQEM,10.1039/c3sc51379c
DIBQIQ,10.1039/c3sc51379c
DIBQOW,10.1039/c3sc51379c
DIBQUC,10.1039/c3sc51379c
DIBTEP,10.1016/j.ejmech.2012.11.022
DIBWIX,10.1039/c8dt02257g
DIBWUH,10.1021/cg060468z
DIBWUI,10.1039/c3ce40346g
DIBXAO,10.1021/cg060468z
DIBXAP,10.1039/c3ce40346g
DIBXET,10.1039/c3ce40346g
DIBXIW,10.1021/cg060501h
DIBXIX,10.1039/c3ce40346g
DIBXOD,10.1039/c3ce40346g
DIBZAR,10.1080/00958972.2013.788693
DIBZEU,10.1016/j.molstruc.2006.10.027
DIBZEV,10.1080/00958972.2013.788693
DIBZIY,10.1016/j.molstruc.2006.10.027
DIBZIY01,10.1039/b706363f
DIBZIZ,10.1080/00958972.2013.788693
DIBZOF,10.1080/00958972.2013.788693
DICBAT,10.1016/j.molstruc.2006.10.001
DICBEX,10.1016/j.molstruc.2006.10.001
DICBID,10.1039/c8dt01566j
DICBOJ,10.1039/c8dt01566j
DICDUQ,10.1007/s11243-012-9642-z
DICFAY,10.1007/s11243-012-9642-z
DICFIG,10.1080/00958972.2013.790017
DICFOM,10.1080/00958972.2013.790017
DICGUU,None
DICHUV,10.1039/c8dt01583j
DICJOR,10.1021/acs.organomet.8b00209
DICJUW,None
DICKAD,None
DICKEH,10.1021/ic302018g
DICKOR,10.1080/00958972.2013.790965
DICKUX,10.1080/00958972.2013.790965
DICLAE,10.1080/00958972.2013.790965
DICMOS,10.1016/j.molstruc.2006.10.013
DICMUY,10.1016/j.molstruc.2006.10.013
DICNAF,10.1016/j.molstruc.2006.10.013
DICNEJ,10.1016/j.molstruc.2006.10.013
DICPUD,None
DICQAK,10.1039/c8dt01685b
DICRUE,10.1007/s11243-013-9705-9
DICSOA,10.1021/acs.cgd.8b00506
DICVAO,10.1021/ic400029p
DICVEQ,10.1107/s0108270199011750
DICVES,10.1021/ic400029p
DICVIW,10.1021/ic400029p
DICVOC,10.1080/00958972.2013.794382
DICVUI,10.1080/00958972.2013.794382
DICWER,10.1107/s0108270199011610
DICWUK,None
DICXUK,10.1007/s11243-012-9624-1
DICYAR,10.1007/s11243-012-9624-1
DIDBAV,10.1021/ic301857h
DIDBEZ,10.1021/ic301857h
DIDBID,10.1021/ic301857h
DIDBIE,10.1002/chem.201802838
DIDBOJ,10.1021/ic301857h
DIDBOJ01,None
DIDDIE,10.1016/j.jorganchem.2006.07.048
DIDDOK,10.1016/j.jorganchem.2006.07.048
DIDDUS,10.1039/c8ce00806j
DIDFAA,10.1039/c8ce00806j
DIDFEE,10.1039/c8ce00806j
DIDFIH,None
DIDFOO,10.1039/c8ce00806j
DIDFUU,10.1039/c8ce00806j
DIDGAB,10.1039/c8ce00806j
DIDGEF,10.1039/c8ce00806j
DIDGIJ,10.1039/c8ce00806j
DIDGOP,10.1038/s41467-018-04833-1
DIDHOP,10.1039/c3dt50381j
DIDHUV,10.1039/c3dt50381j
DIDJUY,10.1021/acs.cgd.8b00893
DIDKAC,10.1107/s0108270199011075
DIDKAC01,10.1016/j.poly.2004.04.035
DIDKEG,10.1107/s0108270199011622
DIDKEJ,10.1021/acs.cgd.8b00447
DIDKIM,10.1080/00958972.2013.788155
DIDKOS,10.1080/00958972.2013.788155
DIDKUY,10.1080/00958972.2013.788155
DIDLIL,10.1107/s0108270199011130
DIDNOV,10.1002/zaac.201200507
DIDNOW,10.1016/j.poly.2018.06.028
DIDNUC,10.1016/j.poly.2018.06.028
DIDPAJ,10.1080/10426507.2012.710675
DIDQEM,10.1107/s0108270199011336
DIDQEP,10.1016/j.jssc.2018.05.023
DIDQIT,10.1016/j.jssc.2018.05.023
DIDQOZ,10.1016/j.jssc.2018.05.023
DIDSAK,10.1107/s0108270199010938
DIDSEP,None
DIDVIW,None
DIDXEW,10.1021/acs.inorgchem.8b01051
DIDXIY,None
DIDXOF,10.1007/s11243-012-9647-7
DIDYIZ,None
DIDYOF,None
DIDYOG,10.1080/00958972.2013.796370
DIDYUL,None
DIDYUM,10.1080/00958972.2013.796370
DIFCAX,None
DIFCEB,None
DIFCIF,None
DIFFAA,10.1080/00958970600891127
DIFGEG,10.1524/zkri.2012.1518
DIFGOQ,10.1039/c3dt51080h
DIFHEH,None
DIFHOS,10.1039/c8ce00820e
DIFHUY,10.1039/c8ce00820e
DIFJAG,10.1039/c8ce00820e
DIFJEK,10.1039/c8ce00820e
DIFJIO,10.1039/c8ce00820e
DIFKOS,10.1107/s0108270199008483
DIFLEM,10.3390/magnetochemistry4010006
DIFLIQ,10.3390/magnetochemistry4010006
DIFLOW,10.3390/magnetochemistry4010006
DIFLUC,10.3390/magnetochemistry4010006
DIFMAJ,10.3390/magnetochemistry4010006
DIFQIS,10.1039/a903213d
DIFQOY,10.1107/s0108270199011658
DIFRER,10.1007/s10870-013-0417-y
DIFRIU01,10.1107/s0108270107035597
DIFRIV,10.1007/s10870-013-0417-y
DIFRUG,10.1016/j.ica.2007.03.033
DIFSAN,10.1016/j.ica.2007.03.033
DIFSER,10.1039/b702129a
DIFSUH,10.1039/b702129a
DIFTOD,10.1524/zkri.2012.1520
DIFTUJ,10.1080/07370652.2010.539998
DIFTUJ01,10.1002/zaac.201400486
DIFWEW,10.1039/c3dt51184g
DIFXAT,10.1080/00958972.2013.788157
DIFXOH,10.1080/00958972.2013.788157
DIFXUN,10.1080/00958972.2013.788157
DIFYEY,10.1039/c3ce26491b
DIFYEZ,10.1016/j.poly.2018.06.025
DIFYOJ,10.1002/anie.201802402
DIFYUP,10.1002/anie.201802402
DIFZAT,None
DIFZAW,10.1002/anie.201802402
DIFZEA,10.1002/anie.201802402
DIFZEZ,10.1002/jccs.201100492
DIFZID,10.1002/jccs.201100492
DIFZOJ,10.1002/jccs.201100492
DIFZUP,10.1002/jccs.201100492
DIGBAY,10.1002/jccs.201100492
DIGCEE,10.1038/s41467-018-04833-1
DIGDUV,10.1016/j.ica.2018.06.019
DIGFAC,10.1080/10241220903125989
DIGFIK,10.3184/174751913x13588722507419
DIGFIL,10.1002/cctc.201701190
DIGJOV,10.1080/00958972.2018.1479034
DIGMUE,10.1002/chem.201801844
DIGNEP,10.1021/acs.cgd.8b00455
DIGNIT,10.1021/acs.cgd.8b00455
DIGPER,10.1016/j.jssc.2016.12.003
DIGRIW,None
DIGROC,None
DIGRUI,None
DIGTEU,10.1039/c3ce40587g
DIGTIY,10.1039/c3ce40587g
DIGTOE,10.1039/c3ce40587g
DIGTUK,10.1039/c3ce40587g
DIGWOH,10.1002/anie.201303457
DIGYIE,10.1002/anie.201804442
DIGZOK,None
DIGZUQ,None
DIHDIJ,10.1007/s10870-013-0420-3
DIHDOP,10.1007/s10870-013-0420-3
DIHFAD,10.1039/c3ce40524a
DIHHOS,None
DIHJEL,None
DIHKIP,10.1007/s10904-007-9145-0
DIHKOV,None
DIHKUB,10.1016/j.inoche.2007.03.001
DIHLEM,10.1016/j.inoche.2007.03.026
DIHLIQ,10.1016/j.inoche.2007.03.026
DIHPIU,10.1021/ol071189n
DIHQAP,10.1039/c8ce00682b
DIHQET,10.1039/c8ce00682b
DIHRAP,None
DIHRET,None
DIHREU,10.1021/acsomega.8b00199
DIHRIY,10.1021/acsomega.8b00199
DIHROD,None
DIHROE,None
DIHRUK,None
DIHSAR,None
DIHSEV,None
DIHSIY,None
DIHSIZ,None
DIHSOF,None
DIHSUL,None
DIHTAR,10.1039/c3dt50997d
DIHTEW,None
DIHVIB,10.1107/s0021889812050935
DIHVIB01,10.1107/s0021889812050935
DIHVIB02,10.1021/jacs.9b03643
DIHWAV,10.1039/c8nj01507d
DIHXOI,10.1016/j.inoche.2007.03.021
DIHYUP,10.1016/j.inoche.2007.03.027
DIJBOQ,10.1016/j.ica.2018.06.018
DIJBUU,10.1016/j.inoche.2007.04.018
DIJCAB,10.1016/j.inoche.2007.04.018
DIJCEF,10.1016/j.inoche.2007.04.018
DIJCOP,10.1016/j.inoche.2007.03.031
DIJCOP01,10.1039/b814066a
DIJCUV,10.1016/j.inoche.2007.03.015
DIJNEP,10.1021/ja00262a047
DIJRAS,10.1002/chem.201801419
DIJSIY,10.1016/s0020-1693(00)86764-x
DIJWID,10.1002/anie.200700247
DIJXOJ,10.1002/zaac.19855270803
DIJYAZ,10.1021/acs.inorgchem.8b01347
DIJYED,10.1021/acs.inorgchem.8b01347
DIJYIH,10.1021/acs.inorgchem.8b01347
DIJYON,10.1021/acs.inorgchem.8b01347
DIJZAY,10.1021/cg060572g
DIJZEC,10.1021/cg060572g
DIJZIG,10.1021/cg060572g
DIJZOM,10.1021/cg060572g
DIJZUS,10.1021/cg070295t
DIJZUS01,10.1021/cg800289c
DIJZUS02,None
DIKBAB,10.1021/cg070295t
DIKBAB01,10.1002/zaac.201500227
DIKBEF,10.1021/cg070295t
DIKFAF,10.1021/cg070144q
DIKHEL,10.1021/cg070100h
DIKHIP,10.1021/cg070100h
DIKHOV,10.1021/cg070100h
DIKHUB,10.1021/cg070100h
DIKJAJ,10.1021/cg070100h
DIKJEN,10.1021/cg070100h
DIKJIR,10.1021/cg070100h
DIKJOX,10.1021/cg070100h
DIKJUD,10.1021/cg070100h
DIKKAK,10.1039/b700987a
DIKMEP,None
DIKMEP01,10.3891/acta.chem.scand.41a-0453
DIKPOD,10.1107/s0108270107034245
DIKPUJ,10.1107/s0108270107034646
DIKQET,10.1039/a903163d
DIKQET01,10.1002/1521-3765(20011203)7:23<5168::aid-chem5168>3.3.co;2-j
DIKQET03,None
DIKQET04,10.1002/adom.201500666
DIKQET05,None
DIKQEU,10.1107/s0108270107036256
DIKQIX,10.1039/a903163d
DIKQUK,10.1107/s0108270107028235
DIKRAR,10.1107/s010827010703781x
DIKRUL,10.1107/s0108270107036165
DIKXEA,10.1021/ja00312a055
DIKXIF,10.1107/s1600536807039967
DIKYEC,10.1107/s1600536807040214
DIKYOM,10.1107/s1600536807040597
DIKZED,10.1107/s1600536807040172
DILBIJ,10.1002/anie.198505841
DILDEI,10.1107/s1600536807041414
DILDEI01,10.1021/cg9013398
DILDEK,10.1039/c8dt01473f
DILDUA,10.1039/c8ra04145h
DILFAI,10.1039/c8dt01658e
DILFIO,10.1107/s1600536807041797
DILFUA,10.1107/s1600536807041645
DILGIP,10.1107/s1600536807041724
DILHUD,10.1021/cg400913f
DILJAL,10.1021/cg400913f
DILJEP,10.1021/cg400913f
DILJIT,10.1021/cg400913f
DILJIU,10.1039/c8tb01032c
DILJOA,10.1039/c8tb01032c
DILJOZ,10.1021/cg400913f
DILJUF,10.1021/cg400913f
DILKAL,10.1021/cg070144q
DILKIU,10.1021/cg400972k
DILPAR,10.1021/cg400926q
DILRIZ,10.1039/a902264c
DILWOM,10.1021/cg401201w
DILWUS,10.1021/cg401201w
DILXAZ,10.1021/cg401201w
DILXED,10.1021/cg400644k
DILXIH,10.1021/cg400644k
DIMBIM,10.1016/j.inoche.2013.05.029
DIMBOS,10.1016/j.inoche.2013.05.029
DIMBOT,10.1021/jacs.8b11230
DIMBUY,10.1016/j.jssc.2013.03.035
DIMCAF,10.1016/j.jssc.2013.03.035
DIMCEJ,10.1016/j.jssc.2013.03.035
DIMCIN,10.1016/j.jssc.2013.03.035
DIMCOT,10.1016/j.jssc.2013.03.035
DIMCUZ,10.1016/j.jssc.2013.03.035
DIMDAG,10.1016/j.jssc.2013.03.030
DIMDEK,10.1016/j.jssc.2013.03.030
DIMDIO,10.1016/j.jssc.2013.03.030
DIMDUA,10.1016/j.jssc.2013.03.030
DIMFEM,10.1016/j.jssc.2013.03.030
DIMGEO,10.1039/c8cc07734g
DIMGEO01,10.1039/c8cc07734g
DIMGEO02,10.1039/c8cc07734g
DIMHEP,10.1039/c8nj04965c
DIMHUF,10.1039/c8cc07734g
DIMJUG,10.1021/cg4009587
DIMKAN,10.1021/cg4009587
DIMKER,10.1021/cg4009587
DIMKIV,10.1021/cg4009587
DIMKUH,10.1021/cg4009587
DIMLAO,10.1016/j.inoche.2013.05.018
DIMLES,10.1016/j.inoche.2013.05.018
DIMLIW,10.1016/j.inoche.2013.05.025
DIMPUM,10.1039/c3ce41525b
DIMQEX,10.1021/cg400454c
DIMQIB,10.1021/cg400454c
DIMQOH,10.1016/j.poly.2013.05.003
DIMTUO01,None
DIMXAA,10.1016/j.inoche.2013.06.002
DIMXAY10,10.1107/s0108270189009248
DIMXEC10,10.1107/s0108270187094678
DIMYAZ01,10.1107/s010827018801265x
DIMYAZ20,10.1107/s0108270188001581
DIMYIK,10.1007/s10904-017-0774-7
DIMYUV,10.1039/c3ce41525b
DIMZCU,10.3891/acta.chem.scand.26-3977
DIMZCU01,10.1515/ncrs-2017-0230
DIMZCU02,10.1002/chem.201802510
DIMZEG,10.1039/c3ce41525b
DIMZIK,10.1016/j.inoche.2013.06.003
DINBEJ,10.1016/j.inoche.2013.05.019
DINCEL,None
DINCOU,10.1016/j.inoche.2013.05.020
DINCUY,10.1039/a907668i
DINDAH,10.1016/j.inoche.2013.06.006
DINDIP,10.1016/j.inoche.2013.06.022
DINDIQ,10.3390/cryst8010030
DINDUZ,10.1039/a905326c
DINDUZ01,10.1016/j.solidstatesciences.2003.06.001
DINFIR,10.1016/j.inoche.2013.06.010
DINFOX,10.1002/zaac.201300126
DINFUD,10.1016/j.inoche.2013.06.010
DINGAK,10.1002/zaac.201300126
DINGEO,10.1016/j.inoche.2013.06.010
DINGIS,10.1002/zaac.201300126
DINGOY,10.1016/j.inoche.2013.06.010
DINGUE,10.1016/j.inoche.2013.06.010
DINHAL,10.1016/j.inoche.2013.06.010
DINLIX,10.1016/j.poly.2013.04.005
DINLOD,10.1016/j.poly.2013.04.005
DINLUJ,10.1016/j.poly.2013.04.005
DINMAQ,10.1016/j.poly.2013.03.017
DINMEU,10.1016/j.poly.2013.03.017
DINMIY,10.1007/s11243-013-9760-2
DINMOE,10.1007/s11243-013-9760-2
DINMUK,10.1016/j.poly.2013.03.017
DINNAR,10.1016/j.poly.2013.03.017
DINNEV,10.1016/j.jssc.2013.05.027
DINNIZ,10.1016/j.jssc.2013.05.027
DINNOF,10.1016/j.jssc.2013.05.027
DINNUL,10.1016/j.jssc.2013.05.027
DINNUL01,10.1039/c3nj00812f
DINQIC,10.1021/cg4012185
DINQOG,None
DINQUM,None
DINROK,10.1039/c8nj03776k
DINSEB,10.1039/c8cp06190d
DINSEB01,10.1039/c8cp06190d
DINTAX,10.1021/cg400644k
DINTID,None
DINTOL,10.1021/cg400644k
DINXUV,10.1107/s0108270113028977
DINYAC,10.1107/s0108270113028977
DINYEG,10.1107/s0108270113028977
DINYEG01,None
DINYIK,10.1107/s0108270113029065
DIOXSN,10.1039/dt9760001782
DIPFIR,None
DIPGAK,None
DIPGOA,10.1016/j.poly.2013.02.033
DIPGUG,10.1016/j.poly.2013.02.033
DIPHER,10.1016/j.poly.2013.02.033
DIPHIV,10.1016/j.poly.2013.02.033
DIPHIV01,None
DIPJUJ,10.1016/j.poly.2013.01.032
DIPKAQ,10.1016/j.poly.2013.01.032
DIPKEU,10.1016/j.poly.2013.01.032
DIPKIW,None
DIPKIY,10.1016/j.poly.2013.01.032
DIPLUL,10.1071/ch13111
DIPMAS,10.1021/cm302381k
DIPNIB,10.1016/j.inoche.2013.06.026
DIPNOG,10.1016/s0020-1693(00)84536-3
DIPNOG01,10.1016/j.poly.2009.08.037
DIPPOJ,10.1016/j.inoche.2013.05.017
DIPPUP,10.1016/j.inoche.2013.05.017
DIPQIE,10.1002/chem.201202314
DIPROL,10.1016/j.inoche.2013.05.027
DIPRUR,10.1016/j.inoche.2013.05.027
DIPZEH,10.1016/s1387-7003(99)00157-4
DIQFEQ,10.1002/cplu.201300332
DIQFIU,10.1002/cplu.201300332
DIQFOA,10.1002/cplu.201300332
DIQFUG,10.1002/cplu.201300332
DIQGUH,10.1021/jp311529e
DIQHAO,10.1039/c3ce41727a
DIQHAO01,10.1039/c3dt52500g
DIQHES,10.1016/j.inoche.2013.06.023
DIQHOD,10.1039/c8nj02718h
DIQJOE,10.1002/anie.201303798
DIQJOF,10.1039/c8cc08665f
DIQJOF01,10.1039/c8cc08665f
DIQJOF02,10.1039/c8cc08665f
DIQJOF03,10.1039/c8cc08665f
DIQJOF04,10.1039/c8cc08665f
DIQJOF05,10.1039/c8cc08665f
DIQJOF06,10.1039/c8cc08665f
DIQJOF07,10.1039/c8cc08665f
DIQJOF08,10.1039/c8cc08665f
DIQJOF09,10.1039/c8cc08665f
DIQJOF10,10.1039/c8cc08665f
DIQJOF11,10.1039/c8cc08665f
DIQJOF12,10.1039/c8cc08665f
DIQKUL,10.1002/anie.201307994
DIQKUL01,10.1002/anie.201307994
DIQKUL02,10.1002/anie.201307994
DIQKUL03,10.1002/anie.201307994
DIQNOI,10.1016/j.inoche.2013.06.043
DIQNUO,10.1016/j.inoche.2013.06.043
DIQPEA,10.1002/anie.201302425
DIQPOI,10.1021/ic990429v
DIQPUO,10.1021/ic990429v
DIQPUO01,10.1002/ejic.200800434
DIQPUO02,10.1107/s1600536811038487
DIQSED,10.1016/j.inoche.2013.06.023
DIQSIH,10.1016/j.inoche.2013.06.023
DIQTUV,10.1007/s10904-017-0610-0
DIQTUV01,10.1007/s10904-017-0610-0
DIQVUW,10.1016/j.inoche.2013.06.039
DIQVUW01,10.1134/s107032841501011x
DIQVUX,10.1021/acs.jpcb.7b10158
DIQWUV,10.1016/s0020-1693(99)00089-4
DIQXOQ,10.1039/a905955e
DIQZAE,10.1039/a905284d
DIQZAE01,10.1107/s0108768105009651
DIRBAK,10.1016/j.jmmm.2018.09.058
DIRBEO,10.1016/j.jmmm.2018.09.058
DIRBOY,10.1016/j.jmmm.2018.09.058
DIRBUE,10.1016/j.jmmm.2018.09.058
DIRCAL,10.1016/j.jmmm.2018.09.058
DIRCIT,10.1016/j.jmmm.2018.09.058
DIRCUF,10.1016/j.jmmm.2018.09.058
DIRDAM,10.1016/j.jmmm.2018.09.058
DIRDEQ,10.1016/j.jmmm.2018.09.058
DIRDIU,10.1016/j.jmmm.2018.09.058
DIRDUG,10.1016/j.jmmm.2018.09.058
DIRFAN,10.1107/s1600536813030055
DIRFAO,10.1016/j.jmmm.2018.09.058
DIRFES,10.1016/j.jmmm.2018.09.058
DIRJIZ,10.1039/c3dt52632a
DIRKEX,10.1016/j.jmmm.2018.09.058
DIRKIB,10.1016/j.jmmm.2018.09.058
DIRLIB,10.1039/c3dt52500g
